,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,hub_height
2671,,WTIV,Lift Blade,1.32,16500.0,ACTION,6194.733964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2672,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,6195.0806308951505,TurbineInstallation,TurbineInstallation,,,
2673,,WTIV,Attach Blade,1.5,18750.0,ACTION,6196.233964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2674,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,6196.667297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2675,,WTIV,Position Onsite,5.0,62500.0,ACTION,6201.667297561817,TurbineInstallation,,,,
2676,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,6202.10063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2677,,Feeder 0,Transit,8.01674486822009,25052.327713187784,ACTION,6203.09737576337,TurbineInstallation,,,,
2678,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6203.10063089515,TurbineInstallation,,,,
2679,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,6203.760630895151,TurbineInstallation,TurbineInstallation,,40.0,132.0
2680,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,6205.09737576337,TurbineInstallation,TurbineInstallation,,,
2681,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6205.760630895151,TurbineInstallation,TurbineInstallation,,40.0,132.0
2682,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6206.760630895151,TurbineInstallation,,,,
2683,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,6207.09737576337,TurbineInstallation,TurbineInstallation,,,
2684,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,6208.0806308951505,TurbineInstallation,TurbineInstallation,,40.0,132.0
2685,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,6209.09737576337,TurbineInstallation,TurbineInstallation,,,
2686,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,6209.84737576337,TurbineInstallation,TurbineInstallation,,,
2687,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6210.0806308951505,TurbineInstallation,TurbineInstallation,,40.0,132.0
2688,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,6210.59737576337,TurbineInstallation,TurbineInstallation,,,
2689,,WTIV,Release Nacelle,1.0,12500.0,ACTION,6211.0806308951505,TurbineInstallation,,,,
2690,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,6211.34737576337,TurbineInstallation,TurbineInstallation,,,
2691,,WTIV,Reequip,1.0,12500.0,ACTION,6212.0806308951505,TurbineInstallation,,,,
2692,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,6213.40063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2693,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,6215.40063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2694,,WTIV,Reequip,1.0,12500.0,ACTION,6216.40063089515,TurbineInstallation,,,,
2695,,WTIV,Release Blade,0.5,6250.0,ACTION,6216.90063089515,TurbineInstallation,,,,
2696,,WTIV,Lift Blade,1.32,16500.0,ACTION,6218.22063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2697,,Feeder 0,Transit,8.01674486822009,25052.327713187784,ACTION,6219.364120631591,TurbineInstallation,,,,
2698,,WTIV,Attach Blade,1.5,18750.0,ACTION,6219.72063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2699,,WTIV,Release Blade,0.5,6250.0,ACTION,6220.22063089515,TurbineInstallation,,,,
2700,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,6221.030787298258,TurbineInstallation,TurbineInstallation,,,
2701,,WTIV,Lift Blade,1.32,16500.0,ACTION,6221.54063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2702,,WTIV,Attach Blade,1.5,18750.0,ACTION,6223.04063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2703,,WTIV,Release Blade,0.5,6250.0,ACTION,6223.54063089515,TurbineInstallation,,,,
2704,,Feeder 1,ActiveFeeder,30.12666666666655,94145.83333333298,ACTION,6223.54063089515,TurbineInstallation,,Site,,
2705,,Feeder 0,Queue,2.509843596893006,7843.261240290644,ACTION,6223.54063089515,TurbineInstallation,,Site,,
2706,,WTIV,Lift Blade,1.32,16500.0,ACTION,6224.86063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2707,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,6225.207297561817,TurbineInstallation,TurbineInstallation,,,
2708,,WTIV,Attach Blade,1.5,18750.0,ACTION,6226.36063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2709,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,6226.793964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
2710,,WTIV,Position Onsite,5.0,62500.0,ACTION,6231.793964228484,TurbineInstallation,,,,
2711,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,6232.227297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2712,,Feeder 1,Transit,8.01674486822009,25052.327713187784,ACTION,6233.224042430037,TurbineInstallation,,,,
2713,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6233.227297561817,TurbineInstallation,,,,
2714,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,6233.887297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2715,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,6235.224042430037,TurbineInstallation,TurbineInstallation,,,
2716,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6235.887297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2717,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6236.887297561817,TurbineInstallation,,,,
2718,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,6237.224042430037,TurbineInstallation,TurbineInstallation,,,
2719,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,6238.207297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2720,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,6239.224042430037,TurbineInstallation,TurbineInstallation,,,
2721,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,6239.974042430037,TurbineInstallation,TurbineInstallation,,,
2722,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6240.207297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2723,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,6240.724042430037,TurbineInstallation,TurbineInstallation,,,
2724,,WTIV,Release Nacelle,1.0,12500.0,ACTION,6241.207297561817,TurbineInstallation,,,,
2725,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,6241.474042430037,TurbineInstallation,TurbineInstallation,,,
2726,,WTIV,Reequip,1.0,12500.0,ACTION,6242.207297561817,TurbineInstallation,,,,
2727,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,6243.527297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2728,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,6245.527297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2729,,WTIV,Reequip,1.0,12500.0,ACTION,6246.527297561817,TurbineInstallation,,,,
2730,,WTIV,Release Blade,0.5,6250.0,ACTION,6247.027297561817,TurbineInstallation,,,,
2731,,WTIV,Lift Blade,1.32,16500.0,ACTION,6248.347297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2732,,Feeder 1,Transit,8.01674486822009,25052.327713187784,ACTION,6249.490787298257,TurbineInstallation,,,,
2733,,WTIV,Attach Blade,1.5,18750.0,ACTION,6249.847297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2734,,WTIV,Release Blade,0.5,6250.0,ACTION,6250.347297561817,TurbineInstallation,,,,
2735,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,6251.157453964924,TurbineInstallation,TurbineInstallation,,,
2736,,WTIV,Lift Blade,1.32,16500.0,ACTION,6251.667297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2737,,WTIV,Attach Blade,1.5,18750.0,ACTION,6253.167297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2738,,WTIV,Release Blade,0.5,6250.0,ACTION,6253.667297561817,TurbineInstallation,,,,
2739,,Feeder 0,ActiveFeeder,30.12666666666655,94145.83333333298,ACTION,6253.667297561817,TurbineInstallation,,Site,,
2740,,Feeder 1,Queue,2.509843596893006,7843.261240290644,ACTION,6253.667297561817,TurbineInstallation,,Site,,
2741,,WTIV,Lift Blade,1.32,16500.0,ACTION,6254.987297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
2742,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,6255.333964228484,TurbineInstallation,TurbineInstallation,,,
2743,,WTIV,Attach Blade,1.5,18750.0,ACTION,6256.487297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
2744,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,6256.92063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2745,,WTIV,Position Onsite,5.0,62500.0,ACTION,6261.92063089515,TurbineInstallation,,,,
2746,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,6262.353964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2747,,Feeder 0,Transit,8.01674486822009,25052.327713187784,ACTION,6263.350709096703,TurbineInstallation,,,,
2748,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6263.353964228483,TurbineInstallation,,,,
2749,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,6264.013964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2750,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,6265.350709096703,TurbineInstallation,TurbineInstallation,,,
2751,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6266.013964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2752,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6267.013964228483,TurbineInstallation,,,,
2753,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,6267.350709096703,TurbineInstallation,TurbineInstallation,,,
2754,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,6268.333964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
2755,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,6269.350709096703,TurbineInstallation,TurbineInstallation,,,
2756,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,6270.100709096703,TurbineInstallation,TurbineInstallation,,,
2757,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6270.333964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
2758,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,6270.850709096703,TurbineInstallation,TurbineInstallation,,,
2759,,WTIV,Release Nacelle,1.0,12500.0,ACTION,6271.333964228484,TurbineInstallation,,,,
2760,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,6271.600709096703,TurbineInstallation,TurbineInstallation,,,
2761,,WTIV,Reequip,1.0,12500.0,ACTION,6272.333964228484,TurbineInstallation,,,,
2762,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,6273.653964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2763,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,6275.653964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2764,,WTIV,Reequip,1.0,12500.0,ACTION,6276.653964228483,TurbineInstallation,,,,
2765,,WTIV,Release Blade,0.5,6250.0,ACTION,6277.153964228483,TurbineInstallation,,,,
2766,,WTIV,Lift Blade,1.32,16500.0,ACTION,6278.473964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2767,,Feeder 0,Transit,8.01674486822009,25052.327713187784,ACTION,6279.617453964924,TurbineInstallation,,,,
2768,,WTIV,Attach Blade,1.5,18750.0,ACTION,6279.973964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2769,,WTIV,Release Blade,0.5,6250.0,ACTION,6280.473964228483,TurbineInstallation,,,,
2770,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,6281.28412063159,TurbineInstallation,TurbineInstallation,,,
2771,,WTIV,Lift Blade,1.32,16500.0,ACTION,6281.793964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
2772,,WTIV,Attach Blade,1.5,18750.0,ACTION,6283.293964228484,TurbineInstallation,TurbineInstallation,,40.0,132.0
2773,,WTIV,Release Blade,0.5,6250.0,ACTION,6283.793964228484,TurbineInstallation,,,,
2774,,Feeder 1,ActiveFeeder,30.12666666666655,94145.83333333298,ACTION,6283.793964228484,TurbineInstallation,,Site,,
2775,,Feeder 0,Queue,2.509843596893006,7843.261240290644,ACTION,6283.793964228484,TurbineInstallation,,Site,,
2776,,WTIV,Lift Blade,1.32,16500.0,ACTION,6285.113964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2777,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,6285.46063089515,TurbineInstallation,TurbineInstallation,,,
2778,,WTIV,Attach Blade,1.5,18750.0,ACTION,6286.613964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2779,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,6287.047297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2780,,WTIV,Position Onsite,5.0,62500.0,ACTION,6292.047297561817,TurbineInstallation,,,,
2781,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,6292.48063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2782,,Feeder 1,Transit,8.01674486822009,25052.327713187784,ACTION,6293.47737576337,TurbineInstallation,,,,
2783,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6293.48063089515,TurbineInstallation,,,,
2784,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,6294.14063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2785,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,6295.47737576337,TurbineInstallation,TurbineInstallation,,,
2786,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6296.14063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2787,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6297.14063089515,TurbineInstallation,,,,
2788,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,6297.47737576337,TurbineInstallation,TurbineInstallation,,,
2789,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,6298.46063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2790,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,6299.47737576337,TurbineInstallation,TurbineInstallation,,,
2791,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,6300.22737576337,TurbineInstallation,TurbineInstallation,,,
2792,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6300.46063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2793,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,6300.97737576337,TurbineInstallation,TurbineInstallation,,,
2794,,WTIV,Release Nacelle,1.0,12500.0,ACTION,6301.46063089515,TurbineInstallation,,,,
2795,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,6301.72737576337,TurbineInstallation,TurbineInstallation,,,
2796,,WTIV,Reequip,1.0,12500.0,ACTION,6302.46063089515,TurbineInstallation,,,,
2797,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,6303.780630895149,TurbineInstallation,TurbineInstallation,,40.0,132.0
2798,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,6305.780630895149,TurbineInstallation,TurbineInstallation,,40.0,132.0
2799,,WTIV,Reequip,1.0,12500.0,ACTION,6306.780630895149,TurbineInstallation,,,,
2800,,WTIV,Release Blade,0.5,6250.0,ACTION,6307.280630895149,TurbineInstallation,,,,
2801,,WTIV,Lift Blade,1.32,16500.0,ACTION,6308.60063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2802,,Feeder 1,Transit,8.01674486822009,25052.327713187784,ACTION,6309.74412063159,TurbineInstallation,,,,
2803,,WTIV,Attach Blade,1.5,18750.0,ACTION,6310.10063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2804,,WTIV,Release Blade,0.5,6250.0,ACTION,6310.60063089515,TurbineInstallation,,,,
2805,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,6311.410787298257,TurbineInstallation,TurbineInstallation,,,
2806,,WTIV,Lift Blade,1.32,16500.0,ACTION,6311.92063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2807,,WTIV,Attach Blade,1.5,18750.0,ACTION,6313.42063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2808,,WTIV,Release Blade,0.5,6250.0,ACTION,6313.92063089515,TurbineInstallation,,,,
2809,,Feeder 0,ActiveFeeder,30.12666666666655,94145.83333333298,ACTION,6313.92063089515,TurbineInstallation,,Site,,
2810,,Feeder 1,Queue,2.509843596893006,7843.261240290644,ACTION,6313.92063089515,TurbineInstallation,,Site,,
2811,,WTIV,Lift Blade,1.32,16500.0,ACTION,6315.2406308951495,TurbineInstallation,TurbineInstallation,,40.0,132.0
2812,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,6315.587297561817,TurbineInstallation,TurbineInstallation,,,
2813,,WTIV,Attach Blade,1.5,18750.0,ACTION,6316.7406308951495,TurbineInstallation,TurbineInstallation,,40.0,132.0
2814,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,6317.173964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2815,,WTIV,Position Onsite,5.0,62500.0,ACTION,6322.173964228483,TurbineInstallation,,,,
2816,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,6322.607297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
2817,,Feeder 0,Transit,8.01674486822009,25052.327713187784,ACTION,6323.604042430036,TurbineInstallation,,,,
2818,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6323.607297561816,TurbineInstallation,,,,
2819,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,6324.267297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2820,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,6325.604042430036,TurbineInstallation,TurbineInstallation,,,
2821,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6326.267297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2822,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6327.267297561817,TurbineInstallation,,,,
2823,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,6327.604042430036,TurbineInstallation,TurbineInstallation,,,
2824,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,6328.587297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2825,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,6329.604042430036,TurbineInstallation,TurbineInstallation,,,
2826,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,6330.354042430036,TurbineInstallation,TurbineInstallation,,,
2827,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6330.587297561817,TurbineInstallation,TurbineInstallation,,40.0,132.0
2828,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,6331.104042430036,TurbineInstallation,TurbineInstallation,,,
2829,,WTIV,Release Nacelle,1.0,12500.0,ACTION,6331.587297561817,TurbineInstallation,,,,
2830,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,6331.854042430036,TurbineInstallation,TurbineInstallation,,,
2831,,WTIV,Reequip,1.0,12500.0,ACTION,6332.587297561817,TurbineInstallation,,,,
2832,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,6333.907297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
2833,,WTIV,Delay,17.0,212500.0,ACTION,6350.907297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
2834,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,6352.907297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
2835,,Feeder 0,Delay,25.0,78125.0,ACTION,6356.854042430036,TurbineInstallation,,,,
2836,,WTIV,Delay,4.0,50000.0,ACTION,6356.907297561816,TurbineInstallation,,,,
2837,,WTIV,Reequip,1.0,12500.0,ACTION,6357.907297561816,TurbineInstallation,,,,
2838,,WTIV,Release Blade,0.5,6250.0,ACTION,6358.407297561816,TurbineInstallation,,,,
2839,,WTIV,Lift Blade,1.32,16500.0,ACTION,6359.727297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
2840,,WTIV,Attach Blade,1.5,18750.0,ACTION,6361.227297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
2841,,WTIV,Release Blade,0.5,6250.0,ACTION,6361.727297561816,TurbineInstallation,,,,
2842,,WTIV,Lift Blade,1.32,16500.0,ACTION,6363.047297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
2843,,WTIV,Attach Blade,1.5,18750.0,ACTION,6364.547297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
2844,,Feeder 0,Transit,8.01674486822009,25052.327713187784,ACTION,6364.870787298257,TurbineInstallation,,,,
2845,,WTIV,Release Blade,0.5,6250.0,ACTION,6365.047297561816,TurbineInstallation,,,,
2846,,Feeder 1,ActiveFeeder,51.12666666666655,159770.83333333296,ACTION,6365.047297561816,TurbineInstallation,,Site,,
2847,,WTIV,Lift Blade,1.32,16500.0,ACTION,6366.3672975618165,TurbineInstallation,TurbineInstallation,,40.0,132.0
2848,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,6366.537453964924,TurbineInstallation,TurbineInstallation,,,
2849,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,6366.713964228483,TurbineInstallation,TurbineInstallation,,,
2850,,WTIV,Attach Blade,1.5,18750.0,ACTION,6367.8672975618165,TurbineInstallation,TurbineInstallation,,40.0,132.0
2851,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,6368.30063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2852,,WTIV,Position Onsite,5.0,62500.0,ACTION,6373.30063089515,TurbineInstallation,,,,
2853,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,6373.733964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2854,,Feeder 1,Transit,8.01674486822009,25052.327713187784,ACTION,6374.730709096703,TurbineInstallation,,,,
2855,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6374.733964228483,TurbineInstallation,,,,
2856,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,6375.393964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2857,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,6376.730709096703,TurbineInstallation,TurbineInstallation,,,
2858,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6377.393964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2859,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6378.393964228483,TurbineInstallation,,,,
2860,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,6378.730709096703,TurbineInstallation,TurbineInstallation,,,
2861,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,6379.713964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2862,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,6380.730709096703,TurbineInstallation,TurbineInstallation,,,
2863,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,6381.480709096703,TurbineInstallation,TurbineInstallation,,,
2864,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6381.713964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2865,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,6382.230709096703,TurbineInstallation,TurbineInstallation,,,
2866,,WTIV,Release Nacelle,1.0,12500.0,ACTION,6382.713964228483,TurbineInstallation,,,,
2867,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,6382.980709096703,TurbineInstallation,TurbineInstallation,,,
2868,,WTIV,Reequip,1.0,12500.0,ACTION,6383.713964228483,TurbineInstallation,,,,
2869,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,6385.0339642284835,TurbineInstallation,TurbineInstallation,,40.0,132.0
2870,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,6387.0339642284835,TurbineInstallation,TurbineInstallation,,40.0,132.0
2871,,WTIV,Reequip,1.0,12500.0,ACTION,6388.0339642284835,TurbineInstallation,,,,
2872,,WTIV,Release Blade,0.5,6250.0,ACTION,6388.5339642284835,TurbineInstallation,,,,
2873,,WTIV,Lift Blade,1.32,16500.0,ACTION,6389.853964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2874,,Feeder 1,Transit,8.01674486822009,25052.327713187784,ACTION,6390.997453964923,TurbineInstallation,,,,
2875,,WTIV,Attach Blade,1.5,18750.0,ACTION,6391.353964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2876,,WTIV,Release Blade,0.5,6250.0,ACTION,6391.853964228483,TurbineInstallation,,,,
2877,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,6392.66412063159,TurbineInstallation,TurbineInstallation,,,
2878,,WTIV,Lift Blade,1.32,16500.0,ACTION,6393.173964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2879,,WTIV,Attach Blade,1.5,18750.0,ACTION,6394.673964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2880,,WTIV,Release Blade,0.5,6250.0,ACTION,6395.173964228483,TurbineInstallation,,,,
2881,,Feeder 0,ActiveFeeder,28.636510263559558,89489.09457362362,ACTION,6395.173964228483,TurbineInstallation,,Site,,
2882,,Feeder 1,Queue,2.509843596893006,7843.261240290644,ACTION,6395.173964228483,TurbineInstallation,,Site,,
2883,,WTIV,Lift Blade,1.32,16500.0,ACTION,6396.493964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2884,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,6396.84063089515,TurbineInstallation,TurbineInstallation,,,
2885,,WTIV,Attach Blade,1.5,18750.0,ACTION,6397.993964228483,TurbineInstallation,TurbineInstallation,,40.0,132.0
2886,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,6398.427297561816,TurbineInstallation,TurbineInstallation,,40.0,132.0
2887,,WTIV,Position Onsite,5.0,62500.0,ACTION,6403.427297561816,TurbineInstallation,,,,
2888,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,6403.860630895149,TurbineInstallation,TurbineInstallation,,40.0,132.0
2889,,Feeder 0,Transit,8.01674486822009,25052.327713187784,ACTION,6404.857375763369,TurbineInstallation,,,,
2890,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6404.860630895149,TurbineInstallation,,,,
2891,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,6405.520630895149,TurbineInstallation,TurbineInstallation,,40.0,132.0
2892,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,6406.857375763369,TurbineInstallation,TurbineInstallation,,,
2893,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,6407.520630895149,TurbineInstallation,TurbineInstallation,,40.0,132.0
2894,,WTIV,Release Tower Section,1.0,12500.0,ACTION,6408.520630895149,TurbineInstallation,,,,
2895,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,6408.857375763369,TurbineInstallation,TurbineInstallation,,,
2896,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,6409.84063089515,TurbineInstallation,TurbineInstallation,,40.0,132.0
2897,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,6410.857375763369,TurbineInstallation,TurbineInstallation,,,
