,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,hub_height
766,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,2627.3724701270007,MonopileInstallation,,,,
767,,Feeder 1,ActiveFeeder,107.59420525949872,336231.89143593353,ACTION,2627.3724701270007,MonopileInstallation,,Site,,
768,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,2628.3724701270007,MonopileInstallation,MonopileInstallation,,40.0,
769,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,2629.0391367936672,MonopileInstallation,MonopileInstallation,,,
770,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,2629.3724701270007,MonopileInstallation,MonopileInstallation,,40.0,
771,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,2633.3724701270007,MonopileInstallation,MonopileInstallation,,40.0,
772,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,2635.0391367936672,MonopileInstallation,MonopileInstallation,,40.0,
773,,Feeder 1,Transit,39.321634209940946,122880.10690606546,ACTION,2668.360771003608,MonopileInstallation,,,,
774,,Feeder 0,Queue,47.59420525949872,148731.8914359335,ACTION,2668.360771003608,MonopileInstallation,,Site,,
775,,WTIV,Delay: Not enough vessels for monopiles,33.32163420994084,694200.7127071008,ACTION,2668.360771003608,MonopileInstallation,,Site,,
776,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,2673.360771003608,MonopileInstallation,,,,
777,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,2675.0274376702746,MonopileInstallation,MonopileInstallation,,40.0,
778,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,2676.0274376702746,MonopileInstallation,MonopileInstallation,,40.0,
779,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,2680.360771003608,MonopileInstallation,MonopileInstallation,,,
780,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,2686.0274376702746,MonopileInstallation,,,,
781,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,2686.9093949789967,MonopileInstallation,MonopileInstallation,,40.0,
782,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,2686.914394978997,MonopileInstallation,MonopileInstallation,,40.0,
783,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,2687.914394978997,MonopileInstallation,MonopileInstallation,,40.0,
784,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,2688.360771003608,MonopileInstallation,MonopileInstallation,,,
785,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,2689.1143949789966,MonopileInstallation,MonopileInstallation,,40.0,
786,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,2699.1143949789966,MonopileInstallation,,,,
787,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,2700.1143949789966,MonopileInstallation,MonopileInstallation,,40.0,
788,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,2700.360771003608,MonopileInstallation,MonopileInstallation,,,
789,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,2701.1143949789966,MonopileInstallation,MonopileInstallation,,40.0,
790,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,2705.1143949789966,MonopileInstallation,MonopileInstallation,,40.0,
791,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,2706.781061645663,MonopileInstallation,MonopileInstallation,,40.0,
792,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,2708.360771003608,MonopileInstallation,MonopileInstallation,,,
793,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,2711.781061645663,MonopileInstallation,,,,
794,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,2713.4477283123297,MonopileInstallation,MonopileInstallation,,40.0,
795,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,2714.4477283123297,MonopileInstallation,MonopileInstallation,,40.0,
796,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,2720.360771003608,MonopileInstallation,MonopileInstallation,,,
797,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,2724.4477283123297,MonopileInstallation,,,,
798,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,2725.329685621052,MonopileInstallation,MonopileInstallation,,40.0,
799,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,2725.334685621052,MonopileInstallation,MonopileInstallation,,40.0,
800,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,2726.334685621052,MonopileInstallation,MonopileInstallation,,40.0,
801,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,2727.5346856210517,MonopileInstallation,MonopileInstallation,,40.0,
802,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,2728.360771003608,MonopileInstallation,MonopileInstallation,,,
803,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,2737.5346856210517,MonopileInstallation,,,,
804,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,2738.5346856210517,MonopileInstallation,MonopileInstallation,,40.0,
805,1.0,WTIV,Mobilize,168.0,2100000.0,ACTION,2738.618641347311,TurbineInstallation,,,,
806,0.5,Feeder 0,Mobilize,72.0,112500.0,ACTION,2738.618641347311,TurbineInstallation,,,,
807,0.5,Feeder 1,Mobilize,72.0,112500.0,ACTION,2738.618641347311,TurbineInstallation,,,,
808,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,2739.5346856210517,MonopileInstallation,MonopileInstallation,,40.0,
809,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,2740.618641347311,TurbineInstallation,TurbineInstallation,,,
810,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,2742.618641347311,TurbineInstallation,TurbineInstallation,,,
811,,WTIV,Transit,4.830692249219678,60383.65311524597,ACTION,2743.449333596531,TurbineInstallation,,,,
812,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,2743.5346856210517,MonopileInstallation,MonopileInstallation,,40.0,
813,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,2744.618641347311,TurbineInstallation,TurbineInstallation,,,
814,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,2745.2013522877182,MonopileInstallation,MonopileInstallation,,40.0,
815,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,2745.368641347311,TurbineInstallation,TurbineInstallation,,,
816,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,2746.118641347311,TurbineInstallation,TurbineInstallation,,,
817,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,2746.868641347311,TurbineInstallation,TurbineInstallation,,,
818,,Feeder 1,Queue,8.25,25781.25,ACTION,2746.868641347311,TurbineInstallation,,,,
819,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,2748.868641347311,TurbineInstallation,TurbineInstallation,,,
820,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,2750.2013522877182,MonopileInstallation,,,,
821,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,2750.868641347311,TurbineInstallation,TurbineInstallation,,,
822,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,2751.699333596531,TurbineInstallation,,,,
823,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,2751.8680189543848,MonopileInstallation,MonopileInstallation,,40.0,
824,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,2752.8680189543848,MonopileInstallation,MonopileInstallation,,40.0,
825,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,2752.868641347311,TurbineInstallation,TurbineInstallation,,,
826,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,2753.3660002631973,TurbineInstallation,TurbineInstallation,,,
827,,WTIV,Delay: Not enough vessels for turbines,9.916666666666664,123958.3333333333,ACTION,2753.3660002631973,TurbineInstallation,,Site,,
828,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,2753.618641347311,TurbineInstallation,TurbineInstallation,,,
829,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,2754.368641347311,TurbineInstallation,TurbineInstallation,,,
830,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,2755.118641347311,TurbineInstallation,TurbineInstallation,,,
831,,WTIV,Position Onsite,5.0,62500.0,ACTION,2758.3660002631973,TurbineInstallation,,,,
832,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,2758.7993335965307,TurbineInstallation,TurbineInstallation,,40.0,132.0
833,,WTIV,Release Tower Section,1.0,12500.0,ACTION,2759.7993335965307,TurbineInstallation,,,,
834,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,2759.949333596531,TurbineInstallation,,,,
835,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,2760.4593335965305,TurbineInstallation,TurbineInstallation,,40.0,132.0
836,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,2761.6160002631973,TurbineInstallation,TurbineInstallation,,,
837,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,2762.4593335965305,TurbineInstallation,TurbineInstallation,,40.0,132.0
838,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,2762.8680189543848,MonopileInstallation,,,,
839,,WTIV,Release Tower Section,1.0,12500.0,ACTION,2763.4593335965305,TurbineInstallation,,,,
840,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,2763.749976263107,MonopileInstallation,MonopileInstallation,,40.0,
841,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,2763.754976263107,MonopileInstallation,MonopileInstallation,,40.0,
842,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,2764.754976263107,MonopileInstallation,MonopileInstallation,,40.0,
843,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,2764.7793335965307,TurbineInstallation,TurbineInstallation,,40.0,132.0
844,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,2765.954976263107,MonopileInstallation,MonopileInstallation,,40.0,
845,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,2766.7793335965307,TurbineInstallation,TurbineInstallation,,40.0,132.0
846,,Feeder 1,Transit,39.321634209940946,122880.10690606546,ACTION,2767.682405213549,MonopileInstallation,,,,
847,,WTIV,Release Nacelle,1.0,12500.0,ACTION,2767.7793335965307,TurbineInstallation,,,,
848,,WTIV,Reequip,1.0,12500.0,ACTION,2768.7793335965307,TurbineInstallation,,,,
849,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,2769.3490718802154,MonopileInstallation,MonopileInstallation,,,
850,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,2770.099333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
851,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,2772.099333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
852,,WTIV,Reequip,1.0,12500.0,ACTION,2773.099333596531,TurbineInstallation,,,,
853,,WTIV,Release Blade,0.5,6250.0,ACTION,2773.599333596531,TurbineInstallation,,,,
854,,WTIV,Lift Blade,1.32,16500.0,ACTION,2774.9193335965306,TurbineInstallation,TurbineInstallation,,40.0,132.0
855,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,2775.954976263107,MonopileInstallation,,,,
856,,Feeder 0,ActiveFeeder,107.59420525949872,336231.89143593353,ACTION,2775.954976263107,MonopileInstallation,,Site,,
857,,WTIV,Attach Blade,1.5,18750.0,ACTION,2776.4193335965306,TurbineInstallation,TurbineInstallation,,40.0,132.0
858,,WTIV,Release Blade,0.5,6250.0,ACTION,2776.9193335965306,TurbineInstallation,,,,
859,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,2776.954976263107,MonopileInstallation,MonopileInstallation,,40.0,
860,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,2777.6216429297733,MonopileInstallation,MonopileInstallation,,,
861,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,2777.954976263107,MonopileInstallation,MonopileInstallation,,40.0,
862,,WTIV,Lift Blade,1.32,16500.0,ACTION,2778.2393335965307,TurbineInstallation,TurbineInstallation,,40.0,132.0
863,,WTIV,Attach Blade,1.5,18750.0,ACTION,2779.7393335965307,TurbineInstallation,TurbineInstallation,,40.0,132.0
864,,WTIV,Release Blade,0.5,6250.0,ACTION,2780.2393335965307,TurbineInstallation,,,,
865,,Feeder 0,ActiveFeeder,26.873333333333335,83979.16666666667,ACTION,2780.2393335965307,TurbineInstallation,,Site,,
866,,Feeder 1,Queue,18.623333333333335,58197.91666666667,ACTION,2780.2393335965307,TurbineInstallation,,Site,,
867,,WTIV,Lift Blade,1.32,16500.0,ACTION,2781.559333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
868,,Feeder 0,Jackdown,1.6666666666666667,5208.333333333334,ACTION,2781.9060002631973,TurbineInstallation,TurbineInstallation,,,
869,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,2781.954976263107,MonopileInstallation,MonopileInstallation,,40.0,
870,,WTIV,Attach Blade,1.5,18750.0,ACTION,2783.059333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
871,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,2783.492666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
872,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,2783.6216429297733,MonopileInstallation,MonopileInstallation,,40.0,
873,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,2786.736692512417,TurbineInstallation,,,,
874,,WTIV,Position Onsite,5.0,62500.0,ACTION,2788.492666929864,TurbineInstallation,,,,
875,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,2788.736692512417,TurbineInstallation,TurbineInstallation,,,
876,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,2788.9260002631972,TurbineInstallation,TurbineInstallation,,40.0,132.0
877,,WTIV,Release Tower Section,1.0,12500.0,ACTION,2789.9260002631972,TurbineInstallation,,,,
878,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,2790.5860002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
879,,Feeder 0,Fasten Tower Section,2.0,6250.0,ACTION,2790.736692512417,TurbineInstallation,TurbineInstallation,,,
880,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,2792.5860002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
881,,Feeder 0,Fasten Nacelle,2.0,6250.0,ACTION,2792.736692512417,TurbineInstallation,TurbineInstallation,,,
882,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,2793.486692512417,TurbineInstallation,TurbineInstallation,,,
883,,WTIV,Release Tower Section,1.0,12500.0,ACTION,2793.5860002631975,TurbineInstallation,,,,
884,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,2794.236692512417,TurbineInstallation,TurbineInstallation,,,
885,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,2794.9060002631973,TurbineInstallation,TurbineInstallation,,40.0,132.0
886,,Feeder 0,Fasten Blade,0.75,2343.75,ACTION,2794.986692512417,TurbineInstallation,TurbineInstallation,,,
887,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,2796.9060002631973,TurbineInstallation,TurbineInstallation,,40.0,132.0
888,,WTIV,Release Nacelle,1.0,12500.0,ACTION,2797.9060002631973,TurbineInstallation,,,,
889,,WTIV,Reequip,1.0,12500.0,ACTION,2798.9060002631973,TurbineInstallation,,,,
890,,Feeder 0,Transit,4.830692249219678,15095.913278811493,ACTION,2799.8173847616367,TurbineInstallation,,,,
891,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,2800.2260002631974,TurbineInstallation,TurbineInstallation,,40.0,132.0
892,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,2801.4840514283032,TurbineInstallation,TurbineInstallation,,,
893,,WTIV,Attach Nacelle,2.0,25000.0,ACTION,2802.2260002631974,TurbineInstallation,TurbineInstallation,,40.0,132.0
894,,WTIV,Reequip,1.0,12500.0,ACTION,2803.2260002631974,TurbineInstallation,,,,
895,,WTIV,Release Blade,0.5,6250.0,ACTION,2803.7260002631974,TurbineInstallation,,,,
896,,WTIV,Lift Blade,1.32,16500.0,ACTION,2805.0460002631976,TurbineInstallation,TurbineInstallation,,40.0,132.0
897,,WTIV,Attach Blade,1.5,18750.0,ACTION,2806.5460002631976,TurbineInstallation,TurbineInstallation,,40.0,132.0
898,,WTIV,Release Blade,0.5,6250.0,ACTION,2807.0460002631976,TurbineInstallation,,,,
899,,WTIV,Lift Blade,1.32,16500.0,ACTION,2808.3660002631973,TurbineInstallation,TurbineInstallation,,40.0,132.0
900,,WTIV,Attach Blade,1.5,18750.0,ACTION,2809.8660002631973,TurbineInstallation,TurbineInstallation,,40.0,132.0
901,,WTIV,Release Blade,0.5,6250.0,ACTION,2810.3660002631973,TurbineInstallation,,,,
902,,Feeder 1,ActiveFeeder,30.126666666666644,94145.83333333326,ACTION,2810.3660002631973,TurbineInstallation,,Site,,
903,,Feeder 0,Queue,8.881948834893954,27756.09010904361,ACTION,2810.3660002631973,TurbineInstallation,,Site,,
904,,WTIV,Lift Blade,1.32,16500.0,ACTION,2811.6860002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
905,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,2812.032666929864,TurbineInstallation,TurbineInstallation,,,
906,,WTIV,Attach Blade,1.5,18750.0,ACTION,2813.1860002631975,TurbineInstallation,TurbineInstallation,,40.0,132.0
907,,WTIV,Jackdown,0.43333333333333335,5416.666666666667,ACTION,2813.619333596531,TurbineInstallation,TurbineInstallation,,40.0,132.0
908,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,2816.8633591790835,TurbineInstallation,,,,
909,,Feeder 0,Transit,39.321634209940946,122880.10690606546,ACTION,2816.943277139714,MonopileInstallation,,,,
910,,Feeder 1,Queue,47.59420525949872,148731.8914359335,ACTION,2816.943277139714,MonopileInstallation,,Site,,
911,,WTIV,Delay: Not enough vessels for monopiles,33.32163420994084,694200.7127071008,ACTION,2816.943277139714,MonopileInstallation,,Site,,
912,,WTIV,Position Onsite,5.0,62500.0,ACTION,2818.619333596531,TurbineInstallation,,,,
913,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,2818.8633591790835,TurbineInstallation,TurbineInstallation,,,
914,,WTIV,Jackup,0.43333333333333335,5416.666666666667,ACTION,2819.0526669298642,TurbineInstallation,TurbineInstallation,,40.0,132.0
915,,WTIV,Release Tower Section,1.0,12500.0,ACTION,2820.0526669298642,TurbineInstallation,,,,
916,,WTIV,Lift Tower Section,0.66,8250.0,ACTION,2820.712666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
917,,Feeder 1,Fasten Tower Section,2.0,6250.0,ACTION,2820.8633591790835,TurbineInstallation,TurbineInstallation,,,
918,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,2821.943277139714,MonopileInstallation,,,,
919,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,2822.712666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
920,,Feeder 1,Fasten Nacelle,2.0,6250.0,ACTION,2822.8633591790835,TurbineInstallation,TurbineInstallation,,,
921,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,2823.6099438063807,MonopileInstallation,MonopileInstallation,,40.0,
922,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,2823.6133591790835,TurbineInstallation,TurbineInstallation,,,
923,,WTIV,Release Tower Section,1.0,12500.0,ACTION,2823.712666929864,TurbineInstallation,,,,
924,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,2824.3633591790835,TurbineInstallation,TurbineInstallation,,,
925,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,2824.6099438063807,MonopileInstallation,MonopileInstallation,,40.0,
926,,WTIV,Lift Tower Section,1.32,16500.0,ACTION,2825.032666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
927,,Feeder 1,Fasten Blade,0.75,2343.75,ACTION,2825.1133591790835,TurbineInstallation,TurbineInstallation,,,
928,,WTIV,Attach Tower Section,2.0,25000.0,ACTION,2827.032666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
929,,WTIV,Release Nacelle,1.0,12500.0,ACTION,2828.032666929864,TurbineInstallation,,,,
930,,Feeder 0,Fasten Monopile,12.0,37500.0,ACTION,2828.943277139714,MonopileInstallation,MonopileInstallation,,,
931,,WTIV,Reequip,1.0,12500.0,ACTION,2829.032666929864,TurbineInstallation,,,,
932,,Feeder 1,Transit,4.830692249219678,15095.913278811493,ACTION,2829.9440514283033,TurbineInstallation,,,,
933,,WTIV,Lift Nacelle,1.32,16500.0,ACTION,2830.352666929864,TurbineInstallation,TurbineInstallation,,40.0,132.0
934,,Feeder 1,Jackup,1.6666666666666667,5208.333333333334,ACTION,2831.6107180949703,TurbineInstallation,TurbineInstallation,,,
