,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,num_vessels,num_ahts_vessels
497,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3503.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
498,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3508.936780661056,MooringSystemInstallation,,,
499,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3512.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
500,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3528.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
501,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3532.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
502,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3537.936780661056,MooringSystemInstallation,,,
503,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3541.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
504,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3557.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
505,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3561.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
506,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3566.936780661056,MooringSystemInstallation,,,
507,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3570.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
508,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3586.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
509,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3590.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
510,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3595.936780661056,MooringSystemInstallation,,,
511,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3599.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
512,,Mooring System Installation Vessel,Delay,37.0,154166.6666666667,ACTION,3636.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
513,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3652.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
514,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3656.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
515,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3661.936780661056,MooringSystemInstallation,,,
516,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3665.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
517,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3681.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
518,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3685.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
519,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3690.936780661056,MooringSystemInstallation,,,
520,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3694.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
521,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3710.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
522,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3714.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
523,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3719.936780661056,MooringSystemInstallation,,,
524,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3723.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
525,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3739.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
526,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3743.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
527,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3748.936780661056,MooringSystemInstallation,,,
528,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3752.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
529,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3768.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
530,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3772.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
531,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3777.936780661056,MooringSystemInstallation,,,
532,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3781.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
533,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3797.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
534,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3801.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
535,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3806.936780661056,MooringSystemInstallation,,,
536,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3810.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
537,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3826.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
538,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3830.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
539,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3835.936780661056,MooringSystemInstallation,,,
540,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3839.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
541,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3855.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
542,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3859.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
543,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3864.936780661056,MooringSystemInstallation,,,
544,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3868.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
545,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3884.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
546,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3888.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
547,,Mooring System Installation Vessel,Position Onsite,5.0,20833.333333333336,ACTION,3893.936780661056,MooringSystemInstallation,,,
548,,Mooring System Installation Vessel,Perform Mooring Site Survey,4.0,16666.666666666668,ACTION,3897.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
549,,Mooring System Installation Vessel,Install Drag Embedment Anchor,16.0,66666.66666666667,ACTION,3913.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
550,,Mooring System Installation Vessel,Install Mooring Line,4.0,16666.666666666668,ACTION,3917.936780661056,MooringSystemInstallation,MooringSystemInstallation,,
551,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,4085.936780661056,MooredSubInstallation,,,
552,,Turbine Assembly Line 1,Delay: No Substructures in Wet Storage,168.0,0.0,ACTION,4085.936780661056,MooredSubInstallation,,,
553,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,4093.936780661056,MooredSubInstallation,,,
554,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,4105.936780661056,MooredSubInstallation,,,
555,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,4109.936780661056,MooredSubInstallation,,,
556,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,4113.936780661056,MooredSubInstallation,,,
557,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,4125.936780661056,MooredSubInstallation,,,
558,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,4129.436780661056,MooredSubInstallation,,,
559,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,4132.936780661056,MooredSubInstallation,,,
560,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,4136.436780661056,MooredSubInstallation,,,
561,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,4160.436780661056,MooredSubInstallation,,,
562,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,4232.436780661056,MooredSubInstallation,,,
563,,Towing Group 1,Delay: No Completed Turbine Assemblies,314.5,2227708.3333333335,ACTION,4232.436780661056,MooredSubInstallation,,2.0,1.0
564,,Towing Group 1,Ballast to Towing Draft,6.0,42500.0,ACTION,4238.436780661056,MooredSubInstallation,,2.0,1.0
565,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,4253.936780661056,MooredSubInstallation,,,
566,,Turbine Assembly Line 1,Delay: No Substructures in Wet Storage,21.5,0.0,ACTION,4253.936780661056,MooredSubInstallation,,,
567,,Towing Group 1,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,4254.685472772067,MooredSubInstallation,,2.0,1.0
568,,Towing Group 1,Position Substructure,2.0,14166.666666666668,ACTION,4256.685472772067,MooredSubInstallation,,2.0,1.0
569,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,4261.936780661056,MooredSubInstallation,,,
570,,Towing Group 1,Ballast to Operational Draft,6.0,42500.0,ACTION,4262.685472772067,MooredSubInstallation,,2.0,1.0
571,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,4273.936780661056,MooredSubInstallation,,,
572,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,4277.936780661056,MooredSubInstallation,,,
573,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,4281.936780661056,MooredSubInstallation,,,
574,,Towing Group 1,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,4282.685472772067,MooredSubInstallation,,2.0,1.0
575,,Towing Group 1,Check Mooring Lines,6.0,42500.0,ACTION,4288.685472772067,MooredSubInstallation,,2.0,1.0
576,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,4293.936780661056,MooredSubInstallation,,,
577,,Towing Group 1,Transit,6.383414757897432,45215.85453510682,ACTION,4295.068887529966,MooredSubInstallation,,2.0,1.0
578,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,4297.436780661056,MooredSubInstallation,,,
579,,Turbine Assembly Line 1,Delay,10.0,0.0,ACTION,4307.436780661056,MooredSubInstallation,,,
580,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,4310.936780661056,MooredSubInstallation,,,
581,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,4314.436780661056,MooredSubInstallation,,,
582,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,4338.436780661056,MooredSubInstallation,,,
583,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,4410.436780661056,MooredSubInstallation,,,
584,,Towing Group 2,Delay: No Completed Turbine Assemblies,492.5,3488541.666666667,ACTION,4410.436780661056,MooredSubInstallation,,2.0,1.0
585,,Towing Group 2,Ballast to Towing Draft,6.0,42500.0,ACTION,4416.436780661056,MooredSubInstallation,,2.0,1.0
586,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,4421.936780661056,MooredSubInstallation,,,
587,,Turbine Assembly Line 1,Delay: No Substructures in Wet Storage,11.5,0.0,ACTION,4421.936780661056,MooredSubInstallation,,,
588,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,4429.936780661056,MooredSubInstallation,,,
589,,Towing Group 2,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,4432.685472772067,MooredSubInstallation,,2.0,1.0
590,,Towing Group 2,Position Substructure,2.0,14166.666666666668,ACTION,4434.685472772067,MooredSubInstallation,,2.0,1.0
591,,Towing Group 2,Ballast to Operational Draft,6.0,42500.0,ACTION,4440.685472772067,MooredSubInstallation,,2.0,1.0
592,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,4441.936780661056,MooredSubInstallation,,,
593,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,4445.936780661056,MooredSubInstallation,,,
594,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,4449.936780661056,MooredSubInstallation,,,
595,,Towing Group 2,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,4460.685472772067,MooredSubInstallation,,2.0,1.0
596,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,4461.936780661056,MooredSubInstallation,,,
597,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,4465.436780661056,MooredSubInstallation,,,
598,,Towing Group 2,Check Mooring Lines,6.0,42500.0,ACTION,4466.685472772067,MooredSubInstallation,,2.0,1.0
599,,Towing Group 2,Transit,6.383414757897432,45215.85453510682,ACTION,4473.068887529966,MooredSubInstallation,,2.0,1.0
600,,Turbine Assembly Line 1,Delay,28.0,0.0,ACTION,4493.436780661056,MooredSubInstallation,,,
601,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,4496.936780661056,MooredSubInstallation,,,
602,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,4500.436780661056,MooredSubInstallation,,,
603,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,4524.436780661056,MooredSubInstallation,,,
