,index,name,Initialized,Started,Finished,FoundationFinished,TurbineStart,Date Initialized,Date Started,Date TurbineStart,Date FoundationFinished,Date Finished,substructure,depth,location,associated_port,capacity,us_wtiv,estimated_cod
30,30,Hypothetical Gulf of Maine Draft WEA 6,122736,122736.0,139978.88130872988,139978.88130872988,122736.0,2037-01-01 00:00:00,2037-01-01 00:00:00,2037-01-01 00:00:00,2038-12-20 11:00:00,2038-12-20 11:00:00,semisub,800,MA,searsport_2,1424,False,2038-01-01 00:00:00
31,31,Skipjack 1,70128,136543.43922649208,137013.26824968023,137002.99287789402,136635.34995677246,2031-01-01 00:00:00,2038-07-30 08:00:00,2038-08-03 04:00:00,2038-08-18 11:00:00,2038-08-18 22:00:00,monopile,40,MD,tradepoint_1,120,False,2032-01-01 00:00:00
32,32,Hypothetical Central Atlantic WEA 6,131496,131496.0,136787.85211903445,136787.85211903445,132554.3704238069,2038-01-01 00:00:00,2038-01-01 00:00:00,2038-02-14 03:00:00,2038-08-09 12:00:00,2038-08-09 12:00:00,monopile,40,MD,tradepoint_1,713,True,2039-01-01 00:00:00
33,33,Leading Light Wind,70128,122856.76226729903,136543.43922649208,136543.43922649208,125594.09765913764,2031-01-01 00:00:00,2037-01-06 01:00:00,2037-04-30 03:00:00,2038-07-30 08:00:00,2038-07-30 08:00:00,monopile,40,NJ,njwp_1,2400,False,2032-01-01 00:00:00
34,34,Hypothetical Gulf of Maine Draft WEA 5,113952,113952.0,130906.88130872988,130906.88130872988,113952.0,2036-01-01 00:00:00,2036-01-01 00:00:00,2036-01-01 00:00:00,2037-12-07 11:00:00,2037-12-07 11:00:00,semisub,800,MA,searsport_1,1424,False,2037-01-01 00:00:00
35,35,Duke Energy/Cinergy,70128,117794.28742826037,122856.76226729903,122627.42532248769,118760.91500710584,2031-01-01 00:00:00,2036-06-09 03:00:00,2036-07-19 09:00:00,2036-12-27 12:00:00,2037-01-06 01:00:00,monopile,40,NC,portsmouth_1,893,False,2032-01-01 00:00:00
36,36,Hypothetical Gulf of Maine Draft WEA 13,105192,105192.0,121822.96327339872,121822.96327339872,105192.0,2035-01-01 00:00:00,2035-01-01 00:00:00,2035-01-01 00:00:00,2036-11-23 23:00:00,2036-11-23 23:00:00,semisub,800,ME,salem,1424,False,2036-01-01 00:00:00
37,37,Hypothetical Gulf of Maine Draft WEA 8,105192,105192.0,121814.76642800523,121814.76642800523,105192.0,2035-01-01 00:00:00,2035-01-01 00:00:00,2035-01-01 00:00:00,2036-11-23 15:00:00,2036-11-23 15:00:00,semisub,800,NH,searsport_2,1424,False,2036-01-01 00:00:00
38,38,Hypothetical Central Atlantic WEA 5,113952,113952.0,119203.07485792311,119203.07485792311,115002.21497158462,2036-01-01 00:00:00,2036-01-01 00:00:00,2036-02-13 19:00:00,2036-08-06 20:00:00,2036-08-06 20:00:00,monopile,40,MD,tradepoint_1,713,True,2037-01-01 00:00:00
39,39,Beacon Wind 2,70128,109422.35929368636,117794.28742826037,117794.28742826037,111096.74492060117,2031-01-01 00:00:00,2035-06-26 07:00:00,2035-09-04 01:00:00,2036-06-09 03:00:00,2036-06-09 03:00:00,monopile,40,NY,sbmt,1200,False,2032-01-01 00:00:00
40,40,Hypothetical Gulf of Maine Draft WEA 12,96432,96432.0,112806.88130872988,112806.88130872988,96432.0,2034-01-01 00:00:00,2034-01-01 00:00:00,2034-01-01 00:00:00,2035-11-14 07:00:00,2035-11-14 07:00:00,semisub,800,MA,searsport_1,1424,False,2035-01-01 00:00:00
41,41,Empire Wind 2,105192,106350.68574022838,111919.23116255217,111919.23116255217,107464.39482469314,2035-01-01 00:00:00,2035-02-18 07:00:00,2035-04-05 17:00:00,2035-10-08 08:00:00,2035-10-08 08:00:00,monopile,40,NY,sbmt,1260,True,2036-01-01 00:00:00
42,42,Beacon Wind 1,70128,101340.48489273676,109422.35929368636,109422.35929368636,102956.85977292668,2031-01-01 00:00:00,2034-07-24 13:00:00,2034-09-29 21:00:00,2035-06-26 07:00:00,2035-06-26 07:00:00,monopile,40,NY,arthur_kill,1230,False,2032-01-01 00:00:00
43,43,Hypothetical Central Atlantic WEA 1,96432,101192.34348327352,106350.68574022838,105189.75437478669,101991.82566157615,2034-01-01 00:00:00,2034-07-18 09:00:00,2034-08-20 16:00:00,2034-12-31 22:00:00,2035-02-18 07:00:00,monopile,40,MD,tradepoint_1,927,True,2035-01-01 00:00:00
44,44,Hypothetical Central Atlantic Draft WEA 7,87672,87672.0,105894.66159365154,105894.66159365154,87672.0,2033-01-01 00:00:00,2033-01-01 00:00:00,2033-01-01 00:00:00,2035-01-30 07:00:00,2035-01-30 07:00:00,semisub,800,VA,portsmouth_1,1566,False,2034-01-01 00:00:00
45,45,Atlantic Shores Offshore Wind South 2,70128,93237.58339649682,101340.48489273676,101340.48489273676,94858.1636957448,2031-01-01 00:00:00,2033-08-20 22:00:00,2033-10-27 11:00:00,2034-07-24 13:00:00,2034-07-24 13:00:00,monopile,40,NJ,njwp_2,1500,False,2032-01-01 00:00:00
46,46,Bay State Wind b,78888,88586.60211085493,101269.20422170986,101269.20422170986,88586.60211085493,2032-01-01 00:00:00,2033-02-08 03:00:00,2033-02-08 03:00:00,2034-07-21 14:00:00,2034-07-21 14:00:00,gbf,40,MA,new_london,1120,False,2033-01-01 00:00:00
47,47,Kitty Hawk South,87672,87672.0,101192.34348327352,101192.34348327352,90376.06869665471,2033-01-01 00:00:00,2033-01-01 00:00:00,2033-04-23 17:00:00,2034-07-18 09:00:00,2034-07-18 09:00:00,monopile,40,NC,portsmouth_2,2465,True,2034-01-01 00:00:00
48,48,Community Offshore Wind 1,61368,86330.88616505962,93237.58339649682,93237.58339649682,87712.22561134706,2030-01-01 00:00:00,2032-11-06 03:00:00,2033-01-02 17:00:00,2033-08-20 22:00:00,2033-08-20 22:00:00,monopile,40,NY,sbmt,1314,False,2031-01-01 00:00:00
49,49,Bay State Wind a (Revolution Wind 2),78888,78888.0,88586.60211085493,88586.60211085493,78888.0,2032-01-01 00:00:00,2032-01-01 00:00:00,2032-01-01 00:00:00,2033-02-08 03:00:00,2033-02-08 03:00:00,gbf,40,RI,new_london,880,False,2033-01-01 00:00:00
