,time,ahts_vessel:example_ahts_vessel,feeder:example_heavy_feeder_1kit,feeder:example_feeder,towing_vessel:example_towing_vessel,wtiv:example_heavy_lift_vessel,wtiv:example_wtiv,wtiv:example_wtiv_us,port:new_london,port:new_bedford,port:sbmt,port:njwp_1,port:tradepoint_1,port:portsmouth_1,port:salem,port:euro_fab,port:argentia,port:halifax
177,2034-01-01 00:00:00.000000,2,4,3,100,1,0,0,1,1,1,0,1,0,1,100,1,1
178,2034-01-01 00:00:00.000000,2,4,3,100,1,0,0,1,1,1,0,1,0,1,100,1,1
179,2034-02-20 10:17:36.713079,2,4,3,100,1,0,1,1,1,1,0,1,0,1,100,1,1
180,2034-02-20 10:17:36.713079,2,4,3,100,1,0,1,1,1,1,0,1,0,1,100,1,1
181,2034-05-21 10:17:36.713079,2,4,3,100,0,0,0,1,1,1,0,1,0,1,100,1,1
182,2034-07-02 20:57:46.472204,2,4,3,100,1,0,0,1,1,1,0,1,0,1,100,1,1
183,2034-07-02 20:57:46.472204,2,4,2,100,0,0,0,1,1,0,0,1,0,1,100,1,0
184,2034-07-02 20:57:46.472204,2,4,3,100,0,0,0,1,1,0,0,1,0,1,100,1,0
185,2034-07-02 20:57:46.472204,2,4,3,100,0,0,0,1,1,0,0,1,0,1,100,1,0
186,2034-09-30 20:57:46.472204,2,4,3,100,0,0,0,1,1,0,1,1,0,1,100,1,0
187,2035-01-01 00:00:00.000000,1,4,3,99,0,0,0,1,1,0,1,1,0,0,100,1,0
188,2035-01-01 00:00:00.000000,1,4,3,99,0,0,0,1,1,0,1,1,0,0,100,1,0
189,2035-10-05 08:38:25.488374,1,4,3,99,1,0,0,1,1,0,1,1,0,0,100,1,0
190,2035-10-05 08:38:25.488374,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,0
191,2035-10-05 08:38:25.488374,1,4,3,99,0,0,0,1,1,0,0,1,0,0,100,1,0
192,2035-10-28 22:43:04.601887,1,4,3,99,1,0,0,1,1,0,0,1,0,0,100,1,0
193,2035-10-28 22:43:04.601887,1,4,2,99,0,0,0,0,1,0,0,1,0,0,100,0,0
194,2035-10-28 22:43:04.601887,1,4,3,99,0,0,0,0,1,0,0,1,0,0,100,0,0
195,2035-10-28 22:43:04.601887,1,4,3,99,0,0,0,0,1,0,0,1,0,0,100,0,0
196,2035-10-28 22:43:04.601887,1,4,3,99,0,0,0,0,1,0,0,1,0,0,100,0,1
197,2036-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,0,0,1,0,0,100,0,1
198,2036-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,0,0,1,0,0,100,0,1
199,2036-01-01 00:00:00.000000,1,4,3,99,0,0,0,0,1,0,0,1,0,0,100,0,1
